,timestamp,imsi,lac_id,cell_id
1151,1538573547310,460020095044852955,16732.0,60974724.0
1152,1538575126136,460020095044852955,16732.0,55190857.0
1153,1538575707507,460020095044852955,16732.0,69098507.0
1154,1538578541297,460020095044852955,16653.0,67863819.0
1155,1538579989609,460020095044852955,16889.0,67538751.0
1156,1538580653892,460020095044852955,16885.0,67207475.0
1157,1538581110742,460020095044852955,16789.0,67205643.0
1158,1538527133633,460020095044852955,16732.0,69097485.0
1159,1538530219067,460020095044852955,16732.0,69097485.0
1160,1538579918448,460020095044852955,16889.0,67542540.0
1161,1538531832065,460020095044852955,16732.0,69094156.0
1162,1538513013755,460020095044852955,16732.0,69097485.0
1163,1538533705136,460020095044852955,16732.0,69095181.0
1164,1538574143558,460020095044852955,16732.0,69097485.0
1165,1538576637761,460020095044852955,16397.0,67394612.0
1166,1538545729754,460020095044852955,16732.0,69095181.0
1167,1538499179529,460020095044852955,16732.0,69097485.0
1168,1538546747794,460020095044852955,16732.0,236333836.0
1169,1538571921714,460020095044852955,16732.0,236334605.0
1170,1538573521424,460020095044852955,16732.0,60974724.0
1171,1538573539523,460020095044852955,16732.0,60974724.0
1172,1538576127246,460020095044852955,16732.0,69093899.0
1173,1538579155708,460020095044852955,16653.0,249611789.0
1174,1538580103696,460020095044852955,16645.0,67229748.0
1175,1538581806488,460020095044852955,16789.0,67569931.0
1176,1538536635181,460020095044852955,16732.0,69095181.0
1177,1538497383555,460020095044852955,16732.0,69097485.0
1178,1538503530539,460020095044852955,16732.0,69097485.0
1179,1538505076808,460020095044852955,16732.0,69097485.0
1180,1538507019905,460020095044852955,16732.0,69097485.0
1181,1538546398019,460020095044852955,16732.0,69095181.0
1182,1538521535687,460020095044852955,16732.0,69097485.0
1183,1538498219740,460020095044852955,16732.0,69097485.0
1184,1538563059489,460020095044852955,16732.0,69181196.0
1185,1538563550419,460020095044852955,16732.0,236334604.0
1186,1538558337916,460020095044852955,16732.0,60990861.0
1187,1538566643506,460020095044852955,16732.0,236228107.0
1188,1538581897940,460020095044852955,16789.0,67569981.0
1189,1538506347204,460020095044852955,16732.0,69097485.0
1190,1538546372968,460020095044852955,16732.0,69095181.0
1191,1538547834660,460020095044852955,16732.0,69094668.0
1192,1538556101634,460020095044852955,16732.0,60990861.0
1193,1538547855559,460020095044852955,16732.0,69094668.0
1194,1538552451578,460020095044852955,16732.0,69181195.0
1195,1538555668697,460020095044852955,16732.0,60990861.0
1196,1538521463196,460020095044852955,16732.0,69097485.0
1197,1538496786509,460020095044852955,16732.0,69097485.0
1198,1538498912325,460020095044852955,16732.0,69097485.0
1199,1538567984855,460020095044852955,16732.0,236228107.0
1200,1538531883127,460020095044852955,16732.0,69095181.0
1201,1538548457347,460020095044852955,16732.0,236228109.0
1202,1538504782114,460020095044852955,16732.0,69097485.0
1203,1538523767423,460020095044852955,16732.0,69097485.0
1204,1538548505053,460020095044852955,16732.0,69094667.0
1205,1538551745568,460020095044852955,16732.0,69181195.0
1206,1538551993889,460020095044852955,16732.0,69181195.0
1207,1538554092475,460020095044852955,16732.0,69181196.0
1208,1538563760945,460020095044852955,16732.0,236228109.0
1209,1538574938575,460020095044852955,16732.0,69181197.0
1210,1538576525608,460020095044852955,16397.0,55625543.0
1211,1538576539818,460020095044852955,16397.0,67394572.0
1212,1538539127685,460020095044852955,16732.0,69095181.0
1213,1538496429127,460020095044852955,16732.0,69097485.0
1214,1538498929325,460020095044852955,16732.0,69097485.0
1215,1538510348259,460020095044852955,16732.0,69097485.0
1216,1538574043679,460020095044852955,16732.0,69094155.0
1217,1538575095391,460020095044852955,16732.0,69107981.0
1218,1538574436436,460020095044852955,16732.0,236331532.0
1219,1538575445358,460020095044852955,16732.0,236333835.0
1220,1538575548672,460020095044852955,16732.0,69097996.0
1221,1538576717966,460020095044852955,16397.0,67972640.0
1222,1538579393526,460020095044852955,16393.0,67993867.0
1223,1538580468195,460020095044852955,16885.0,67207475.0
1224,1538580440112,460020095044852955,16885.0,67207475.0
1225,1538576555537,460020095044852955,16397.0,67394572.0
1226,1538576607233,460020095044852955,16397.0,67283724.0
1227,1538577615455,460020095044852955,16387.0,55554120.0
1228,1538577646607,460020095044852955,16387.0,249644044.0
1229,1538525776296,460020095044852955,16732.0,69097485.0
1231,1538474102447,460020095044852955,16732.0,69181197.0
1232,1538521495373,460020095044852955,16732.0,69097485.0
1233,1538529227813,460020095044852955,16732.0,69097485.0
1234,1538500816494,460020095044852955,16732.0,69097485.0
1235,1538531490893,460020095044852955,16732.0,69097485.0
1236,1538500171588,460020095044852955,16732.0,69097485.0
1237,1538506819533,460020095044852955,16732.0,69097485.0
1238,1538528331153,460020095044852955,16732.0,69097485.0
1239,1538532067209,460020095044852955,16732.0,69095181.0
1240,1538546760504,460020095044852955,16732.0,1861133.0
1241,1538556994902,460020095044852955,16732.0,60990861.0
1242,1538560554402,460020095044852955,16732.0,60990861.0
1243,1538575450824,460020095044852955,16732.0,69095181.0
1244,1538566691749,460020095020693878,16789.0,249616140.0
1245,1538569321173,460020095020693878,16789.0,67436605.0
1246,1538575825920,460020095020693878,16789.0,67436595.0
1247,1538579681405,460020095020693878,16789.0,67581195.0
1248,1538579717732,460020095020693878,16789.0,67581195.0
1249,1538558934738,460020095020693878,16389.0,2377741.0
1250,1538562147628,460020095020693878,16887.0,67645473.0
1251,1538578674457,460020095020693878,16789.0,67436605.0
1252,1538569144320,460020095020693878,16789.0,249616140.0
1253,1538577969281,460020095020693878,16789.0,67436595.0
1254,1538378850242,460020095020693878,16793.0,67199294.0
1255,1538579984459,460020095020693878,16789.0,60120709.0
1256,1538556276476,460020095020693878,16387.0,67158027.0
1257,1538561310903,460020095020693878,16794.0,67672382.0
1258,1538555146334,460020095020693878,16720.0,13590917.0
1259,1538557547803,460020095020693878,16394.0,67610125.0
1260,1538565509528,460020095020693878,16789.0,67567923.0
1261,1538581647279,460020095020693878,16789.0,67574835.0
1262,1538557082431,460020095020693878,16394.0,67145483.0
1263,1538554708112,460020095020693878,16720.0,70230540.0
1264,1538554894131,460020095020693878,16720.0,237699135.0
1265,1538561808647,460020095020693878,16794.0,12594819.0
1266,1538557267327,460020095020693878,16394.0,249610035.0
1267,1538563220860,460020095026670626,16655.0,67441931.0
1268,1538569702805,460020095026670626,16789.0,67436811.0
1269,1538567901840,460020095026670626,16789.0,67436575.0
1270,1538568675856,460020095026670626,16789.0,67436595.0
1271,1538577554907,460020095026670626,16655.0,67441676.0
1272,1538577697647,460020095026670626,16640.0,67444031.0
1273,1538577732156,460020095026670626,16655.0,67444287.0
1274,1538545983096,460020095026670626,16655.0,59805069.0
1275,1538550719332,460020095026670626,16655.0,59805069.0
1276,1538546420305,460020095026670626,16655.0,59804557.0
1277,1538546151524,460020095026670626,16655.0,59805069.0
1278,1538548326143,460020095026670626,16655.0,59804557.0
1279,1538551512260,460020095026670626,16655.0,59805069.0
1280,1538560014449,460020095026670626,16655.0,67441931.0
1281,1538562159733,460020095026670626,16655.0,67441931.0
1282,1538525452941,460020095026670626,16640.0,67443980.0
1283,1538525633095,460020095026670626,16655.0,67441932.0
1284,1538530854804,460020095026670626,16655.0,235040023.0
1285,1538533197873,460020095026670626,16655.0,67444257.0
1286,1538577599421,460020095026670626,16655.0,67441725.0
1287,1538521969935,460020095026670626,16655.0,235040021.0
1288,1538549521939,460020095026670626,16655.0,59805069.0
1289,1538531076250,460020095026670626,16655.0,235040023.0
1290,1538519817523,460020095026670626,16655.0,235040053.0
1291,1538568531117,460020095026670626,16789.0,67436863.0
1292,1538542086920,460020095026670626,16655.0,235040021.0
1293,1538534740392,460020095026670626,16655.0,235040023.0
1294,1538539930700,460020095026670626,16655.0,67441932.0
1295,1538544204773,460020095026670626,16655.0,235040021.0
1296,1538575028880,460020095026670626,16789.0,67436811.0
1297,1538576799106,460020095026670626,16789.0,67581196.0
1298,1538539386824,460020095026670626,16655.0,67441972.0
1299,1538544353333,460020095026670626,16655.0,235040023.0
1300,1538561930685,460020095026670626,16655.0,67441972.0
1301,1538565199734,460020095026670626,16655.0,67441931.0
1302,1538561880698,460020095026670626,16655.0,67441931.0
1303,1538581927180,460020095026670626,16655.0,235040021.0
1304,1538578643518,460020095026670626,16655.0,235040021.0
1305,1538547874135,460020095026670626,16655.0,59804557.0
1306,1538557587082,460020095026670626,16640.0,67443980.0
1307,1538560851735,460020095026670626,16655.0,67441931.0
1308,1538550269026,460020095026670626,16655.0,59804557.0
1309,1538534850935,460020095026670626,16655.0,235040023.0
1310,1538525522843,460020095026670626,16655.0,67441983.0
1311,1538525953831,460020095026670626,16401.0,67446323.0
1312,1538567309176,460020095026670626,16789.0,67567629.0
1313,1538547803105,460020095026670626,16655.0,59804557.0
1314,1538566647477,460020095026670626,16789.0,67436595.0
1315,1538572906633,460020095026670626,16789.0,67436811.0
1316,1538551139685,460020095026670626,16655.0,59804557.0
1317,1538533005002,460020095026670626,16640.0,67443981.0
1318,1538575281055,460020095026670626,16789.0,67436811.0
1319,1538568326810,460020095026670626,16789.0,67436811.0
1320,1538571091475,460020095026670626,16789.0,67436811.0
1321,1538575096696,460020095026670626,16789.0,67436811.0
1322,1538581563270,460020095026670626,16655.0,235040021.0
1323,1538577628757,460020095026670626,16655.0,67441983.0
1324,1538531304670,460020095026670626,16655.0,235040023.0
1325,1538521575125,460020095026670626,16655.0,235040021.0
1326,1538528262173,460020095026670626,16655.0,235040021.0
1327,1538529672775,460020095026670626,16655.0,235040021.0
1328,1538569702784,460020095026670626,16789.0,67436811.0
1329,1538525959264,460020095026670626,16640.0,67444021.0
1330,1538548576379,460020095026670626,16655.0,59805069.0
1331,1538551133529,460020095026670626,16655.0,59805069.0
1332,1538553945902,460020095026670626,16655.0,59805069.0
1333,1538539589490,460020095026670626,16655.0,67441932.0
1334,1538571771255,460020095026670626,16789.0,67436811.0
1335,1538565539814,460020095040749610,16407.0,249616395.0
1336,1538567507069,460020095040749610,16884.0,67446580.0
1337,1538566924957,460020095040749610,16640.0,67444019.0
1338,1538568006826,460020095040749610,16884.0,12600748.0
1339,1538568006867,460020095040749610,16884.0,12600748.0
1340,1538569856615,460020095040749610,16643.0,67661619.0
1341,1538576636607,460020095040749610,16789.0,67436811.0
1342,1538577839826,460020095040749610,16789.0,61706125.0
1343,1538578148823,460020095040749610,16789.0,61706125.0
1344,1538506809307,460020095040749610,16789.0,67567667.0
1345,1538550932976,460020095040749610,16643.0,67644191.0
1346,1538550940451,460020095040749610,16643.0,67644191.0
1347,1538551759723,460020095040749610,16643.0,60138628.0
1348,1538551772450,460020095040749610,16643.0,60138628.0
1349,1538551064880,460020095040749610,16643.0,67661621.0
1350,1538551153575,460020095040749610,16643.0,67660833.0
1351,1538554715917,460020095040749610,16643.0,235143457.0
1352,1538555320526,460020095040749610,16643.0,67644191.0
1353,1538559567617,460020095040749610,16643.0,67661621.0
1354,1538562506351,460020095040749610,16640.0,67477557.0
1355,1538485911410,460020095040749610,16882.0,67181835.0
1356,1538474604461,460020095040749610,16655.0,2542143.0
1357,1538511757774,460020095040749610,16789.0,67567628.0
1358,1538514245655,460020095040749610,16789.0,249616140.0
1359,1538514298700,460020095040749610,16789.0,249616140.0
1360,1538514480735,460020095040749610,16789.0,249616140.0
1361,1538514491406,460020095040749610,16789.0,67436575.0
1362,1538515414015,460020095040749610,16655.0,67441676.0
1363,1538515413654,460020095040749610,16655.0,67441676.0
1364,1538515443655,460020095040749610,16655.0,67441677.0
1365,1538517623725,460020095040749610,16643.0,67661621.0
1366,1538518199210,460020095040749610,16643.0,67644221.0
1367,1538473048227,460020095040749610,16401.0,67584831.0
1368,1538578706786,460020095040749610,16789.0,61706125.0
1369,1538578638556,460020095040749610,16789.0,61706125.0
1370,1538514798072,460020095040749610,16789.0,249616140.0
1371,1538514804660,460020095040749610,16789.0,249616140.0
1372,1538516154101,460020095040749610,16788.0,67471884.0
1373,1538515352990,460020095040749610,16655.0,67440435.0
1374,1538515712465,460020095040749610,16884.0,2271039.0
1375,1538515731347,460020095040749610,16884.0,67577405.0
1376,1538515785052,460020095040749610,16884.0,67577406.0
1377,1538517765059,460020095040749610,16643.0,67644221.0
1378,1538555775095,460020095040749610,16643.0,67644221.0
1379,1538561980843,460020095040749610,16640.0,67478591.0
1380,1538564462025,460020095040749610,16402.0,67506958.0
1381,1538516343656,460020095040749610,16643.0,67660831.0
1382,1538516292250,460020095040749610,16643.0,235151116.0
1383,1538511217066,460020095040749610,16789.0,67567668.0
1384,1538514580761,460020095040749610,16789.0,249616140.0
1385,1538514609469,460020095040749610,16789.0,67436575.0
1386,1538517884068,460020095040749610,16643.0,67644221.0
1387,1538565761785,460020095040749610,16407.0,234984205.0
1388,1538568092717,460020095040749610,16884.0,67454495.0
1389,1538572022914,460020095040749610,16654.0,67422516.0
1390,1538573629124,460020095040749610,16792.0,2241075.0
1391,1538576664598,460020095040749610,16789.0,67436811.0
1392,1538515083115,460020095040749610,16789.0,67567628.0
1393,1538504017956,460020095040749610,16789.0,67567669.0
1394,1538512196437,460020095040749610,16789.0,67436595.0
1395,1538574317768,460020095040749610,16789.0,67671861.0
1396,1538576208699,460020095040749610,16789.0,67436811.0
1397,1538580070818,460020095040749610,16789.0,61706125.0
1398,1538497409286,460020095040749610,16789.0,67567668.0
1399,1538497645229,460020095040749610,16789.0,67567668.0
1400,1538513879870,460020095040749610,16789.0,249616140.0
1401,1538514930024,460020095040749610,16789.0,249616140.0
1402,1538515520629,460020095040749610,16884.0,67446589.0
1403,1538517164856,460020095040749610,16643.0,235147040.0
1404,1538505694447,460020095040749610,16789.0,67567628.0
1405,1538517378156,460020095040749610,16643.0,67644192.0
1406,1538518259198,460020095040749610,16643.0,67644221.0
1407,1538508641589,460020095040749610,16789.0,67567668.0
1408,1538498241708,460020095040749610,16789.0,67567668.0
1409,1538560112716,460020095040749610,16643.0,67660833.0
1410,1538561267200,460020095040749610,16655.0,67583757.0
1411,1538564128174,460020095040749610,16647.0,67178549.0
1412,1538536418225,460020095040749610,16643.0,67644221.0
1413,1538579004581,460020095040749610,16789.0,61706125.0
1414,1538500976248,460020095040749610,16789.0,67567668.0
1415,1538506966201,460020095040749610,16789.0,67567668.0
1416,1538579592913,460020095040749610,16789.0,61706125.0
1417,1538580512421,460020095040749610,16789.0,61706125.0
1418,1538498180205,460020095040749610,16789.0,67567668.0
1419,1538521739798,460020095040749610,16643.0,67644221.0
1420,1538555163276,460020095040749610,16643.0,67644212.0
1421,1538560095170,460020095040749610,16643.0,67660833.0
1422,1538553336489,460020095040749610,16404.0,2165556.0
1423,1538554848498,460020095040749610,16643.0,67633973.0
1424,1538496789208,460020095040749610,16789.0,249616139.0
1425,1538498817382,460020095040749610,16789.0,67567668.0
1426,1538493680096,460020095040749610,16789.0,67567668.0
1427,1538513411427,460020095040749610,16789.0,67436575.0
1428,1538514538800,460020095040749610,16789.0,249616140.0
1429,1538571288824,460020095040749610,16643.0,67667212.0
1430,1538515915228,460020095040749610,16788.0,67433741.0
1431,1538500868301,460020095040749610,16789.0,67567668.0
1432,1538507938203,460020095040749610,16789.0,67567668.0
1433,1538513316390,460020095040749610,16789.0,67436595.0
1434,1538565064164,460020095040749610,16640.0,67477791.0
1435,1538567294174,460020095040749610,16640.0,13072269.0
1436,1538568686762,460020095040749610,16643.0,67660851.0
1437,1538548419607,460020095040749610,16643.0,67644221.0
1438,1538555259077,460020095040749610,16643.0,67644191.0
1439,1538553632109,460020095040749610,16404.0,67782441.0
1440,1538553206964,460020095040749610,16404.0,67963699.0
1441,1538555197836,460020095040749610,16643.0,67644212.0
1442,1538571743678,460020095040749610,16404.0,67877132.0
1443,1538572161701,460020095040749610,16888.0,67886604.0
1444,1538574141929,460020095040749610,16644.0,67291147.0
1445,1538513730044,460020095040749610,16789.0,249616140.0
1446,1538567291164,460020095040749610,16640.0,13072269.0
1447,1538498964202,460020095040749610,16789.0,67567668.0
1448,1538500550425,460020095040749610,16789.0,61706125.0
1449,1538509221725,460020095040749610,16789.0,67567668.0
1450,1538503983719,460020095040749610,16789.0,67567669.0
1451,1538507452591,460020095040749610,16789.0,67567628.0
1452,1538570258742,460020095040749610,16404.0,235094048.0
1453,1538574455672,460020095040749610,16789.0,67569981.0
1454,1538574393136,460020095040749610,16789.0,235162125.0
1455,1538578057955,460020095040749610,16789.0,61706125.0
1456,1538578661275,460020095040749610,16789.0,61706125.0
1457,1538580236820,460020095040749610,16789.0,61706125.0
1458,1538476396146,460020095040749610,16884.0,67460413.0
1459,1538559711305,460020095040749610,16643.0,67644211.0
1460,1538564520601,460020095040749610,16402.0,67466508.0
1461,1538515823044,460020095040749610,16788.0,67433781.0
1462,1538517868729,460020095040749610,16643.0,67644221.0
1463,1538415265891,460020095040749610,16888.0,67886604.0
1464,1538571713179,460020095040749610,16404.0,67877132.0
1465,1538496477701,460020095040749610,16789.0,67436595.0
1466,1538498045136,460020095040749610,16789.0,67567668.0
1467,1538498562209,460020095040749610,16789.0,67567668.0
1468,1538504796620,460020095040749610,16789.0,67567669.0
1469,1538507577055,460020095040749610,16789.0,249616139.0
1470,1538580858956,460020095040749610,16789.0,61706125.0
1472,1538550899857,460020095040749610,16643.0,67661631.0
1473,1538552925862,460020095040749610,16643.0,235143457.0
1474,1538555758495,460020095040749610,16643.0,67644221.0
1475,1538561258893,460020095040749610,16887.0,67639348.0
1476,1538561423524,460020095040749610,16655.0,67441725.0
1477,1538563609088,460020095040749610,16407.0,67193396.0
1478,1538567614071,460020095040749610,16655.0,67443519.0
1479,1538572231153,460020095040749610,16888.0,67969805.0
1480,1538560695256,460020095040749610,16642.0,249676812.0
1481,1538562015427,460020095040749610,16401.0,67452980.0
1482,1538530046330,460020095050670159,16736.0,236420373.0
1483,1538532387520,460020095050670159,16789.0,68102707.0
1484,1538534189991,460020095050670159,16885.0,13088142.0
1485,1538538829434,460020095050670159,16407.0,67193101.0
1486,1538552156520,460020095050670159,16644.0,2291979.0
1487,1538556802608,460020095050670159,16885.0,13088142.0
1488,1538559531674,460020095050670159,16644.0,2291979.0
1489,1538560396796,460020095050670159,16789.0,67567628.0
1490,1538567449907,460020095050670159,16789.0,67567628.0
1491,1538567465343,460020095050670159,16789.0,67567628.0
1492,1538567413281,460020095050670159,16789.0,67567628.0
1493,1538556820906,460020095050670159,16644.0,67271968.0
1494,1538564428307,460020095050670159,16789.0,67567668.0
1495,1538564496208,460020095050670159,16789.0,67567668.0
1496,1538531044369,460020095050670159,16885.0,67118869.0
1497,1538532444904,460020095050670159,16789.0,68102667.0
1498,1538533386741,460020095050670159,16789.0,67361301.0
1499,1538570024177,460020095050670159,16885.0,13088142.0
1500,1538546746409,460020095050670159,16407.0,235011380.0
1501,1538534489943,460020095050670159,16644.0,2291979.0
1502,1538559412006,460020095050670159,16644.0,2291979.0
1503,1538560450981,460020095050670159,16789.0,67569931.0
1504,1538535191475,460020095050670159,16644.0,67271968.0
1505,1538547721866,460020095050670159,16407.0,235011380.0
1506,1538551521686,460020095050670159,16644.0,61670531.0
1507,1538559743878,460020095050670159,16644.0,2291979.0
1508,1538562924073,460020095050670159,16789.0,67567668.0
1509,1538549017130,460020095050670159,16885.0,67200563.0
1510,1538546727206,460020095050670159,16407.0,235011380.0
1511,1538531098099,460020095050670159,16885.0,67118869.0
1512,1538548205612,460020095050670159,16407.0,67195915.0
1513,1538549417940,460020095050670159,16885.0,67200524.0
1514,1538567865161,460020095050670159,16789.0,249616140.0
1515,1538569502933,460020095050670159,16644.0,2538649.0
1516,1538561038801,460020095050670159,16789.0,67567668.0
1517,1538533376660,460020095050670159,16789.0,67361301.0
1518,1538570199492,460020095050670159,16885.0,13088142.0
1519,1538565206206,460020095050670159,16789.0,67567668.0
1520,1538573983337,460020095050670159,16885.0,13088142.0
1521,1538531499010,460020095050670159,16883.0,67319317.0
1522,1538558637946,460020095050670159,16644.0,2292020.0
1523,1538562731015,460020095050670159,16789.0,67569981.0
1524,1538531268727,460020095050670159,16883.0,12916621.0
1525,1538530224068,460020095050670159,16642.0,67308565.0
1526,1538547605289,460020095050670159,16407.0,235011350.0
1527,1538549466413,460020095050670159,16885.0,67200524.0
1528,1538561439496,460020095050670159,16789.0,67569931.0
1529,1538570101286,460020095050670159,16885.0,13088142.0
1530,1538560675104,460020095050670159,16789.0,67567629.0
1531,1538562923670,460020095050670159,16789.0,67567668.0
1532,1538496879290,460020095047591881,16644.0,2203670.0
1533,1538517541133,460020095047591881,16644.0,2203670.0
1534,1538521226041,460020095047591881,16644.0,67694624.0
1535,1538524981687,460020095047591881,16644.0,2203669.0
1536,1538486382222,460020095047591881,16644.0,234976821.0
1537,1538525077388,460020095047591881,16644.0,67694624.0
1538,1538495493701,460020095047591881,16644.0,2203670.0
1539,1538529178174,460020095047591881,16644.0,67670579.0
1540,1538535855675,460020095047591881,16644.0,67670539.0
1541,1538537484636,460020095047591881,16644.0,67694624.0
1542,1538540688075,460020095047591881,16644.0,2203670.0
1543,1538543334271,460020095047591881,16644.0,67694624.0
1544,1538544912706,460020095047591881,16644.0,67670539.0
1545,1538545819701,460020095047591881,16644.0,2203670.0
1546,1538550052511,460020095047591881,16644.0,2203670.0
1547,1538552053475,460020095047591881,16644.0,67673868.0
1548,1538555674880,460020095047591881,16644.0,67673868.0
1549,1538561636377,460020095047591881,16644.0,67673868.0
1550,1538562995413,460020095047591881,16644.0,67593996.0
1551,1538566718521,460020095047591881,16789.0,67567668.0
1552,1538566201311,460020095047591881,16789.0,67567628.0
1553,1538566216276,460020095047591881,16789.0,67567628.0
1554,1538568636972,460020095047591881,16789.0,67567668.0
1555,1538573274758,460020095047591881,16644.0,67694645.0
1556,1538573291014,460020095047591881,16644.0,67670540.0
1557,1538574675180,460020095047591881,16644.0,67673868.0
1558,1538515107885,460020095047591881,16644.0,2203670.0
1559,1538516957830,460020095047591881,16644.0,2203670.0
1560,1538518021696,460020095047591881,16644.0,2203670.0
1561,1538522092994,460020095047591881,16644.0,67670579.0
1562,1538522833466,460020095047591881,16644.0,67694624.0
1563,1538527321295,460020095047591881,16644.0,67694624.0
1564,1538529960462,460020095047591881,16644.0,67694624.0
1565,1538517344600,460020095047591881,16644.0,2203670.0
1566,1538531092735,460020095047591881,16644.0,67670539.0
1567,1538529571751,460020095047591881,16644.0,67670539.0
1568,1538567213311,460020095047591881,16789.0,67567668.0
1569,1538571792104,460020095047591881,16789.0,67567668.0
1570,1538542313688,460020095047591881,16644.0,2203669.0
1571,1538536895770,460020095047591881,16644.0,67670539.0
1572,1538497991175,460020095047591881,16644.0,2203670.0
1573,1538510512090,460020095047591881,16644.0,2203670.0
1574,1538542388414,460020095047591881,16644.0,67694624.0
1575,1538547737433,460020095047591881,16644.0,2203670.0
1576,1538572767791,460020095047591881,16789.0,67681056.0
1577,1538536917704,460020095047591881,16644.0,2203670.0
1578,1538537776108,460020095047591881,16644.0,2203670.0
1579,1538496605954,460020095047591881,16644.0,2203670.0
1580,1538496665699,460020095047591881,16644.0,2203670.0
1581,1538516395704,460020095047591881,16644.0,2203670.0
1582,1538539378660,460020095047591881,16644.0,2203670.0
1583,1538512946872,460020095047591881,16644.0,2203670.0
1584,1538533667889,460020095047591881,16644.0,67670539.0
1585,1538515349780,460020095047591881,16644.0,2203670.0
1586,1538496804814,460020095047591881,16644.0,2203670.0
1587,1538548310890,460020095047591881,16644.0,2203670.0
1588,1538558753184,460020095047591881,16644.0,67673868.0
1589,1538551419617,460020095047591881,16644.0,67670589.0
1590,1538537201394,460020095047591881,16644.0,67670589.0
1591,1538496917700,460020095047591881,16644.0,2203670.0
1592,1538525934128,460020095047591881,16644.0,67670539.0
1593,1538513438853,460020095047591881,16644.0,2203670.0
1594,1538568031300,460020095047591881,16789.0,67567668.0
1595,1538532563424,460020095047591881,16644.0,2203670.0
1596,1538504573703,460020095047591881,16644.0,2203670.0
1597,1538513287926,460020095047591881,16644.0,2203670.0
1598,1538566372213,460020095047591881,16789.0,67567668.0
1599,1538567181337,460020095047591881,16789.0,67567668.0
1600,1538536158265,460020095047591881,16644.0,67670539.0
1601,1538550773090,460020095047591881,16644.0,2203670.0
1602,1538550956265,460020095047591881,16644.0,2203670.0
1603,1538572890637,460020095047591881,16789.0,67295541.0
1604,1538566321306,460020095047591881,16789.0,67567668.0
1605,1538565267975,460020095047591881,16789.0,67567628.0
1606,1538567421362,460020095047591881,16789.0,67567668.0
1607,1538497142520,460020095047591881,16644.0,2203670.0
1608,1538502683656,460020095047591881,16644.0,2203670.0
1609,1538505309333,460020095047591881,16644.0,2203670.0
1610,1538574458829,460020095047591881,16644.0,67673868.0
1611,1538529060667,460020095047591881,16644.0,67670579.0
1612,1538555387300,460020095047591881,16644.0,67673868.0
1613,1538522334220,460020095047591881,16644.0,67670579.0
1614,1538526454372,460020095047591881,16644.0,67670539.0
1615,1538515791708,460020095047591881,16644.0,2203670.0
1616,1538524887687,460020095047591881,16644.0,2203669.0
1617,1538529176113,460020095047591881,16644.0,67670579.0
1618,1538529573814,460020095047591881,16644.0,67670539.0
1619,1538532227791,460020095047591881,16644.0,67670539.0
1620,1538571518252,460020095047591881,16789.0,67567668.0
1621,1538498003704,460020095047591881,16644.0,2203670.0
1622,1538525251314,460020095047591881,16644.0,67694624.0
1623,1538529046593,460020095047591881,16644.0,67670539.0
1625,1538530698382,460020095047591881,16644.0,67670539.0
1626,1538546236859,460020095047591881,16644.0,2203670.0
1627,1538551879640,460020095047591881,16644.0,67673868.0
1628,1538552672045,460020095047591881,16644.0,67673868.0
1629,1538562764027,460020095047591881,16644.0,67670589.0
1630,1538543302687,460020095047591881,16644.0,67694624.0
1631,1538543754671,460020095047591881,16644.0,67670539.0
1632,1538568141472,460020095047591881,16789.0,67567668.0
1633,1538573142785,460020095047591881,16644.0,2519307.0
1634,1538574377684,460020095047591881,16644.0,67673868.0
1635,1538530111072,460020095025808757,16407.0,67197709.0
1636,1538564251312,460020095025808757,16885.0,2520843.0
1637,1538568125344,460020095025808757,16789.0,67569981.0
1638,1538567870635,460020095025808757,16789.0,67569981.0
1639,1538569228713,460020095025808757,16789.0,67569981.0
1640,1538570842624,460020095025808757,16789.0,67567668.0
1641,1538573437307,460020095025808757,16789.0,67567628.0
1642,1538573484701,460020095025808757,16789.0,67567668.0
1643,1538575595063,460020095025808757,16789.0,67567628.0
1644,1538576838209,460020095025808757,16789.0,67567668.0
1645,1538576578801,460020095025808757,16789.0,67567628.0
1646,1538535994223,460020095025808757,16407.0,67195147.0
1647,1538542119600,460020095025808757,16407.0,67954967.0
1648,1538542144127,460020095025808757,16407.0,67954967.0
1649,1538544282808,460020095025808757,16407.0,67195148.0
1650,1538547074586,460020095025808757,16885.0,60295300.0
1651,1538548415754,460020095025808757,16889.0,2177293.0
1652,1538550759042,460020095025808757,16653.0,67366933.0
1653,1538553223608,460020095025808757,16653.0,67366933.0
1654,1538511238346,460020095025808757,16789.0,67272480.0
1655,1538548368200,460020095025808757,16889.0,67508235.0
1656,1538552608332,460020095025808757,16653.0,235065613.0
1657,1538555758517,460020095025808757,16652.0,68015885.0
1658,1538554769071,460020095025808757,16393.0,67320843.0
1659,1538559810479,460020095025808757,16410.0,67273996.0
1660,1538560467548,460020095025808757,16410.0,67273996.0
1661,1538560737698,460020095025808757,16410.0,67273996.0
1662,1538522883355,460020095025808757,16789.0,67272480.0
1663,1538524545330,460020095025808757,16789.0,235025941.0
1664,1538527521051,460020095025808757,16789.0,235025941.0
1665,1538529104806,460020095025808757,16789.0,2582541.0
1666,1538529106806,4600200**025808757,16789.0,2582541.0
1667,1538531165120,460020095025808757,16407.0,67193151.0
1668,1538532040670,460020095025808757,16407.0,67193149.0
1669,1538479409837,460020095025808757,16642.0,249679637.0
1670,1538511123147,460020095025808757,16789.0,67272480.0
